componente,ano4,codusu,nro_hogar,Sexo,ch06,ch07,ch08,nivel_ed,estado,cat_ocup,cat_inac,itf,ipcf,pp07h,pp03c,p47t,p21,pp03g,Edad,adulto_equiv,ad_equiv_hogar,ingreso_necesario,pobre
3.0,2005,152556,1.0,Varón,7,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,,Estudiante,979.0,326.3333333333333,,,0.0,0.0,,7 años,0.66,2.43,498.3201,0
1.0,2005,152751,1.0,Mujer,27,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,1120.0,560.0,Sí,...más de un empleo/ocupación/actividad?,1120.0,580.0,No,18 a 29 años,0.76,1.55,317.8585,0
2.0,2005,152751,1.0,Varón,10,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,1120.0,560.0,,,0.0,0.0,,10 años,0.79,1.55,317.8585,0
1.0,2005,155960,1.0,Varón,55,Unido,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,4100.0,683.3333333333334,Sí,...un sólo empleo/ocupación/actividad?,1400.0,1200.0,No,46 a 60 años,1.0,4.94,1013.0458000000001,0
2.0,2005,155960,1.0,Mujer,45,Unido,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,4100.0,683.3333333333334,Sí,...un sólo empleo/ocupación/actividad?,900.0,700.0,No,30 a 45 años,0.77,4.94,1013.0458000000001,0
3.0,2005,155960,1.0,Varón,22,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,4100.0,683.3333333333334,Sí,...un sólo empleo/ocupación/actividad?,900.0,700.0,No,18 a 29 años,1.02,4.94,1013.0458000000001,0
4.0,2005,155960,1.0,Varón,20,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,4100.0,683.3333333333334,Sí,...un sólo empleo/ocupación/actividad?,900.0,700.0,No,18 a 29 años,1.02,4.94,1013.0458000000001,0
5.0,2005,155960,1.0,Mujer,19,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Ama de casa,4100.0,683.3333333333334,,,0.0,0.0,,18 a 29 años,0.76,4.94,1013.0458000000001,0
6.0,2005,155960,1.0,Varón,1,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,,Menor de 6 años,4100.0,683.3333333333334,,,0.0,0.0,,1 años,0.37,4.94,1013.0458000000001,0
1.0,2005,157441,2.0,Mujer,31,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,700.0,700.0,Sí,...un sólo empleo/ocupación/actividad?,700.0,500.0,No,30 a 45 años,0.77,0.77,157.9039,0
1.0,2005,158226,1.0,Varón,41,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,1200.0,300.0,,,1200.0,0.0,,30 a 45 años,1.0,3.62,742.3534,0
2.0,2005,158226,1.0,Mujer,41,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Ama de casa,1200.0,300.0,,,0.0,0.0,,30 a 45 años,0.77,3.62,742.3534,0
3.0,2005,158226,1.0,Varón,16,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1200.0,300.0,,,0.0,0.0,,16 años,1.03,3.62,742.3534,0
4.0,2005,158226,1.0,Varón,11,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,1200.0,300.0,,,0.0,0.0,,11 años,0.82,3.62,742.3534,0
1.0,2005,159030,1.0,Varón,56,Casado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Ocupado,Cuenta propia,,1350.0,675.0,,...un sólo empleo/ocupación/actividad?,700.0,700.0,No,46 a 60 años,1.0,1.76,360.9232,0
2.0,2005,159030,1.0,Mujer,47,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,1350.0,675.0,Sí,...un sólo empleo/ocupación/actividad?,650.0,650.0,No,46 a 60 años,0.76,1.76,360.9232,0
1.0,2005,159770,1.0,Varón,44,Unido,No paga ni le descuentan,Secundaria Incompleta,Ocupado,Patrón,,1500.0,250.0,,...un sólo empleo/ocupación/actividad?,900.0,900.0,No,30 a 45 años,1.0,4.72,967.9304,0
2.0,2005,159770,1.0,Mujer,43,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,1500.0,250.0,Sí,...más de un empleo/ocupación/actividad?,600.0,300.0,No,30 a 45 años,0.77,4.72,967.9304,0
3.0,2005,159770,1.0,Mujer,18,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,1500.0,250.0,,,0.0,0.0,,18 a 29 años,0.76,4.72,967.9304,0
4.0,2005,159770,1.0,Mujer,15,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1500.0,250.0,,,0.0,0.0,,15 años,0.77,4.72,967.9304,0
5.0,2005,159770,1.0,Varón,11,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,1500.0,250.0,,,0.0,0.0,,11 años,0.82,4.72,967.9304,0
6.0,2005,159770,1.0,Varón,5,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,,Menor de 6 años,1500.0,250.0,,,0.0,0.0,,5 años,0.6,4.72,967.9304,0
1.0,2005,160347,1.0,Varón,28,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,1000.0,250.0,Sí,...un sólo empleo/ocupación/actividad?,1000.0,1000.0,No,18 a 29 años,1.02,2.68,549.5876000000001,0
2.0,2005,160347,1.0,Mujer,23,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1000.0,250.0,,,0.0,0.0,,18 a 29 años,0.76,2.68,549.5876000000001,0
3.0,2005,160347,1.0,Varón,4,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,,Menor de 6 años,1000.0,250.0,,,0.0,0.0,,4 años,0.55,2.68,549.5876000000001,0
4.0,2005,160347,1.0,Mujer,0,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,,Menor de 6 años,1000.0,250.0,,,0.0,0.0,,0 años,0.35,2.68,549.5876000000001,0
1.0,2005,161087,1.0,Varón,53,Casado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Ocupado,Obrero o empleado,,2000.0,200.0,Sí,...un sólo empleo/ocupación/actividad?,800.0,600.0,No,46 a 60 años,1.0,7.57,1552.3799,0
2.0,2005,161087,1.0,Mujer,48,Casado,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Ama de casa,2000.0,200.0,,,0.0,0.0,,46 a 60 años,0.76,7.57,1552.3799,0
3.0,2005,161087,1.0,Varón,22,Soltero,Planes y seguros públicos,Secundaria Incompleta,Ocupado,Obrero o empleado,,2000.0,200.0,No,...un sólo empleo/ocupación/actividad?,600.0,600.0,Sí,18 a 29 años,1.02,7.57,1552.3799,0
4.0,2005,161087,1.0,Mujer,24,Unido,Planes y seguros públicos,Secundaria Incompleta,Inactivo,,Ama de casa,2000.0,200.0,,,0.0,0.0,,18 a 29 años,0.76,7.57,1552.3799,0
5.0,2005,161087,1.0,Mujer,5,Soltero,Planes y seguros públicos,Sin instrucción,Menor de 10 años,,Menor de 6 años,2000.0,200.0,,,0.0,0.0,,5 años,0.6,7.57,1552.3799,0
6.0,2005,161087,1.0,Varón,29,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,2000.0,200.0,Sí,...un sólo empleo/ocupación/actividad?,600.0,600.0,No,18 a 29 años,1.02,7.57,1552.3799,0
7.0,2005,161087,1.0,Mujer,11,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,2000.0,200.0,,,0.0,0.0,,11 años,0.72,7.57,1552.3799,0
8.0,2005,161087,1.0,Varón,8,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,,Estudiante,2000.0,200.0,,,0.0,0.0,,8 años,0.68,7.57,1552.3799,0
9.0,2005,161087,1.0,Mujer,7,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,,Estudiante,2000.0,200.0,,,0.0,0.0,,7 años,0.66,7.57,1552.3799,0
10.0,2005,161087,1.0,Varón,0,Soltero,Planes y seguros públicos,Sin instrucción,Menor de 10 años,,Menor de 6 años,2000.0,200.0,,,0.0,0.0,,0 años,0.35,7.57,1552.3799,0
1.0,2005,163734,1.0,Varón,52,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,1251.0,250.2,,,251.0,0.0,,46 a 60 años,1.0,3.72,762.8604,0
2.0,2005,163734,1.0,Mujer,38,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,1251.0,250.2,Sí,...un sólo empleo/ocupación/actividad?,1000.0,800.0,No,30 a 45 años,0.77,3.72,762.8604,0
3.0,2005,163734,1.0,Mujer,11,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,1251.0,250.2,,,0.0,0.0,,11 años,0.72,3.72,762.8604,0
4.0,2005,163734,1.0,Mujer,8,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,,Estudiante,1251.0,250.2,,,0.0,0.0,,8 años,0.68,3.72,762.8604,0
5.0,2005,163734,1.0,Varón,4,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,,Menor de 6 años,1251.0,250.2,,,0.0,0.0,,4 años,0.55,3.72,762.8604,0
1.0,2005,163787,1.0,Mujer,25,Soltero,Planes y seguros públicos,Secundaria Incompleta,Ocupado,Obrero o empleado,,690.0,230.0,No,...un sólo empleo/ocupación/actividad?,690.0,350.0,No,18 a 29 años,0.76,1.59,326.0613,0
2.0,2005,163787,1.0,Mujer,2,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,,Menor de 6 años,690.0,230.0,,,0.0,0.0,,2 años,0.46,1.59,326.0613,0
3.0,2005,163787,1.0,Mujer,1,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,,Menor de 6 años,690.0,230.0,,,0.0,0.0,,1 años,0.37,1.59,326.0613,0
1.0,2005,165357,1.0,Varón,50,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,3850.0,962.5,Sí,,2700.0,1600.0,No,46 a 60 años,1.0,3.55,727.9984999999999,0
2.0,2005,165357,1.0,Mujer,45,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,3850.0,962.5,Sí,...un sólo empleo/ocupación/actividad?,1150.0,900.0,No,30 a 45 años,0.77,3.55,727.9984999999999,0
3.0,2005,165357,1.0,Varón,22,Soltero,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Otros,3850.0,962.5,,,0.0,0.0,,18 a 29 años,1.02,3.55,727.9984999999999,0
4.0,2005,165357,1.0,Mujer,18,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,3850.0,962.5,,,0.0,0.0,,18 a 29 años,0.76,3.55,727.9984999999999,0
1.0,2005,166960,1.0,Varón,58,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,1679.0,559.6666666666666,Sí,...un sólo empleo/ocupación/actividad?,1329.0,1129.0,No,46 a 60 años,1.0,2.79,572.1453,0
2.0,2005,166960,1.0,Mujer,45,Unido,Planes y seguros públicos,Primaria Incompleta (incluye educación especial),Ocupado,Obrero o empleado,,1679.0,559.6666666666666,No,...un sólo empleo/ocupación/actividad?,350.0,350.0,No,30 a 45 años,0.77,2.79,572.1453,0
3.0,2005,166960,1.0,Varón,25,Soltero,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,1679.0,559.6666666666666,Sí,...un sólo empleo/ocupación/actividad?,0.0,0.0,No,18 a 29 años,1.02,2.79,572.1453,0
1.0,2005,167526,1.0,Varón,40,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,2300.0,1150.0,Sí,,1900.0,1300.0,Sí,30 a 45 años,1.0,1.76,360.9232,0
2.0,2005,167526,1.0,Mujer,27,Unido,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,2300.0,1150.0,Sí,...más de un empleo/ocupación/actividad?,400.0,200.0,No,18 a 29 años,0.76,1.76,360.9232,0
1.0,2005,167913,1.0,Varón,64,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,1145.0,572.5,,,575.0,0.0,,61 a 75 años,0.83,1.5899999999999999,326.06129999999996,0
2.0,2005,167913,1.0,Mujer,59,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,1145.0,572.5,Sí,...un sólo empleo/ocupación/actividad?,570.0,380.0,No,46 a 60 años,0.76,1.5899999999999999,326.06129999999996,0
1.0,2005,168619,1.0,Varón,63,Soltero,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,2000.0,1000.0,Sí,...más de un empleo/ocupación/actividad?,2000.0,1000.0,No,61 a 75 años,0.83,1.5899999999999999,326.06129999999996,0
2.0,2005,168619,1.0,Mujer,18,Soltero,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Estudiante,2000.0,1000.0,,,0.0,0.0,,18 a 29 años,0.76,1.5899999999999999,326.06129999999996,0
1.0,2005,169181,1.0,Mujer,30,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,2270.0,2270.0,Sí,,2270.0,1000.0,No,30 a 45 años,0.77,0.77,157.9039,0
1.0,2005,170537,1.0,Varón,51,Unido,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Jubilado/pensionado,3080.0,1540.0,,,2000.0,0.0,,46 a 60 años,1.0,1.76,360.9232,0
2.0,2005,170537,1.0,Mujer,49,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,3080.0,1540.0,Sí,...un sólo empleo/ocupación/actividad?,1080.0,980.0,No,46 a 60 años,0.76,1.76,360.9232,0
1.0,2005,170598,1.0,Varón,46,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,1620.0,405.0,Sí,...un sólo empleo/ocupación/actividad?,1620.0,920.0,No,46 a 60 años,1.0,3.56,730.0492,0
2.0,2005,170598,1.0,Mujer,42,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Ama de casa,1620.0,405.0,,,0.0,0.0,,30 a 45 años,0.77,3.56,730.0492,0
3.0,2005,170598,1.0,Varón,18,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,1620.0,405.0,,,0.0,0.0,,18 a 29 años,1.02,3.56,730.0492,0
4.0,2005,170598,1.0,Mujer,15,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1620.0,405.0,,,0.0,0.0,,15 años,0.77,3.56,730.0492,0
1.0,2005,170993,1.0,Varón,54,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,9100.0,1516.6666666666667,Sí,,2500.0,1400.0,No,46 a 60 años,1.0,4.3,881.8009999999999,0
2.0,2005,170993,1.0,Mujer,57,Casado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,9100.0,1516.6666666666667,Sí,,3300.0,2100.0,No,46 a 60 años,0.76,4.3,881.8009999999999,0
3.0,2005,170993,1.0,Mujer,30,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,9100.0,1516.6666666666667,Sí,,3300.0,2100.0,No,30 a 45 años,0.77,4.3,881.8009999999999,0
4.0,2005,170993,1.0,Varón,2,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,,Menor de 6 años,9100.0,1516.6666666666667,,,0.0,0.0,,2 años,0.46,4.3,881.8009999999999,0
5.0,2005,170993,1.0,Mujer,94,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Otros,9100.0,1516.6666666666667,,,0.0,0.0,,más de 75 años,0.63,4.3,881.8009999999999,0
6.0,2005,170993,1.0,Mujer,8,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,,Estudiante,9100.0,1516.6666666666667,,,0.0,0.0,,8 años,0.68,4.3,881.8009999999999,0
1.0,2005,171271,1.0,Varón,34,Casado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Obrero o empleado,,4550.0,2275.0,Sí,...un sólo empleo/ocupación/actividad?,2500.0,2500.0,No,30 a 45 años,1.0,1.76,360.9232,0
2.0,2005,171271,1.0,Mujer,27,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Ocupado,Obrero o empleado,,4550.0,2275.0,Sí,...más de un empleo/ocupación/actividad?,2050.0,1300.0,No,18 a 29 años,0.76,1.76,360.9232,0
1.0,2005,171827,1.0,Varón,48,Separado o divorciado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,1300.0,1300.0,Sí,...un sólo empleo/ocupación/actividad?,1300.0,1200.0,No,46 a 60 años,1.0,1.0,205.07,0
1.0,2005,172380,1.0,Varón,33,Casado,No paga ni le descuentan,Primaria Completa,Ocupado,Cuenta propia,,700.0,233.33333333333334,,...un sólo empleo/ocupación/actividad?,700.0,700.0,No,30 a 45 años,1.0,2.45,502.42150000000004,0
2.0,2005,172380,1.0,Mujer,26,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Ama de casa,700.0,233.33333333333334,,,0.0,0.0,,18 a 29 años,0.76,2.45,502.42150000000004,0
3.0,2005,172380,1.0,Varón,9,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Menor de 10 años,,Estudiante,700.0,233.33333333333334,,,0.0,0.0,,9 años,0.69,2.45,502.42150000000004,0
1.0,2005,174802,1.0,Mujer,41,Soltero,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,1000.0,333.3333333333333,Sí,...un sólo empleo/ocupación/actividad?,1000.0,600.0,No,30 a 45 años,0.77,2.5,512.675,0
2.0,2005,174802,1.0,Mujer,15,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,1000.0,333.3333333333333,,,0.0,0.0,,15 años,0.77,2.5,512.675,0
3.0,2005,174802,1.0,Varón,14,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,1000.0,333.3333333333333,,,0.0,0.0,,14 años,0.96,2.5,512.675,0
1.0,2005,175016,1.0,Varón,55,Casado,Obra social (incluye PAMI),Primaria Completa,Ocupado,Obrero o empleado,,1000.0,250.0,Sí,...un sólo empleo/ocupación/actividad?,1000.0,1000.0,No,46 a 60 años,1.0,3.8,779.266,0
2.0,2005,175016,1.0,Mujer,52,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Ama de casa,1000.0,250.0,,,0.0,0.0,,46 a 60 años,0.76,3.8,779.266,0
3.0,2005,175016,1.0,Varón,23,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,1000.0,250.0,,,0.0,0.0,,18 a 29 años,1.02,3.8,779.266,0
4.0,2005,175016,1.0,Varón,20,Soltero,Obra social (incluye PAMI),Superior Universitaria Incompleta,Inactivo,,Estudiante,1000.0,250.0,,,0.0,0.0,,18 a 29 años,1.02,3.8,779.266,0
1.0,2005,176591,1.0,Varón,58,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,4250.0,1416.6666666666667,Sí,...un sólo empleo/ocupación/actividad?,1950.0,1300.0,No,46 a 60 años,1.0,2.7800000000000002,570.0946,0
2.0,2005,176591,1.0,Mujer,58,Casado,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Jubilado/pensionado,4250.0,1416.6666666666667,,,1000.0,0.0,,46 a 60 años,0.76,2.7800000000000002,570.0946,0
3.0,2005,176591,1.0,Varón,26,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,4250.0,1416.6666666666667,Sí,,1300.0,900.0,No,18 a 29 años,1.02,2.7800000000000002,570.0946,0
1.0,2005,176602,1.0,Varón,37,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,2070.0,1035.0,Sí,...más de un empleo/ocupación/actividad?,1780.0,1300.0,No,30 a 45 años,1.0,1.76,360.9232,0
2.0,2005,176602,1.0,Mujer,28,Casado,Obra social (incluye PAMI),Superior Universitaria Incompleta,Ocupado,Cuenta propia,,2070.0,1035.0,,...un sólo empleo/ocupación/actividad?,290.0,290.0,Sí,18 a 29 años,0.76,1.76,360.9232,0
1.0,2005,178239,1.0,Varón,32,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,2607.0,434.5,Sí,...un sólo empleo/ocupación/actividad?,1720.0,1200.0,No,30 a 45 años,1.0,4.73,969.9811000000001,0
2.0,2005,178239,1.0,Mujer,32,Unido,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,2607.0,434.5,Sí,...un sólo empleo/ocupación/actividad?,887.0,610.0,No,30 a 45 años,0.77,4.73,969.9811000000001,0
3.0,2005,178239,1.0,Mujer,15,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,2607.0,434.5,,,0.0,0.0,,15 años,0.77,4.73,969.9811000000001,0
4.0,2005,178239,1.0,Varón,13,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,2607.0,434.5,,,0.0,0.0,,13 años,0.9,4.73,969.9811000000001,0
5.0,2005,178239,1.0,Mujer,12,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,2607.0,434.5,,,0.0,0.0,,12 años,0.74,4.73,969.9811000000001,0
6.0,2005,178239,1.0,Mujer,4,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,,Menor de 6 años,2607.0,434.5,,,0.0,0.0,,4 años,0.55,4.73,969.9811000000001,0
1.0,2005,178249,1.0,Mujer,61,Separado o divorciado,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Ama de casa,950.0,237.5,,,0.0,0.0,,61 a 75 años,0.67,2.8200000000000003,578.2974,0
2.0,2005,178249,1.0,Mujer,26,Unido,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Ama de casa,950.0,237.5,,,0.0,0.0,,18 a 29 años,0.76,2.8200000000000003,578.2974,0
3.0,2005,178249,1.0,Varón,23,Unido,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,950.0,237.5,Sí,...un sólo empleo/ocupación/actividad?,950.0,700.0,No,18 a 29 años,1.02,2.8200000000000003,578.2974,0
4.0,2005,178249,1.0,Mujer,1,Soltero,Obra social (incluye PAMI),Sin instrucción,Menor de 10 años,,Menor de 6 años,950.0,237.5,,,0.0,0.0,,1 años,0.37,2.8200000000000003,578.2974,0
1.0,2005,178419,1.0,Varón,36,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,2118.0,353.0,Sí,...más de un empleo/ocupación/actividad?,2118.0,1100.0,No,30 a 45 años,1.0,5.2,1066.364,0
2.0,2005,178419,1.0,Mujer,38,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Ama de casa,2118.0,353.0,,,0.0,0.0,,30 a 45 años,0.77,5.2,1066.364,0
3.0,2005,178419,1.0,Varón,18,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,2118.0,353.0,,,0.0,0.0,,18 a 29 años,1.02,5.2,1066.364,0
4.0,2005,178419,1.0,Mujer,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,2118.0,353.0,,,0.0,0.0,,17 años,0.77,5.2,1066.364,0
5.0,2005,178419,1.0,Varón,12,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,2118.0,353.0,,,0.0,0.0,,12 años,0.85,5.2,1066.364,0
6.0,2005,178419,1.0,Varón,10,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Estudiante,2118.0,353.0,,,0.0,0.0,,10 años,0.79,5.2,1066.364,0
1.0,2005,178968,2.0,Mujer,32,Separado o divorciado,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,1480.0,296.0,Sí,...un sólo empleo/ocupación/actividad?,600.0,600.0,No,30 a 45 años,0.77,3.68,754.6576,0
