ano4,codusu,nro_hogar,componente,ch04,ch06,ch07,ch08,nivel_ed,estado,cat_ocup,cat_inac,itf,ipcf,pp07h,pp03c,p47t,p21,pp03g
2025.0,TQRMNOTUVHJKKOCDEGNFJ00882342,1.0,4.0,Varón,8,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPQWHMMKMCDEGNFJ00882343,1.0,1.0,Mujer,74,Viudo,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,675000.0,0.0,
2025.0,TQRMNOPQWHMMKMCDEGNFJ00882343,1.0,2.0,Mujer,36,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,1800000.0,1200000.0,No
2025.0,TQRMNOPQWHMMKMCDEGNFJ00882343,1.0,3.0,Varón,6,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPQWHMMKMCDEGNFJ00882343,1.0,4.0,Varón,2,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQPPHJOKMCDEOJAH00874603,1.0,1.0,Mujer,76,Viudo,Obra social (incluye PAMI),Sin instrucción,Inactivo,,Ama de casa,0.0,0.0,,,600000.0,0.0,
2025.0,TQRMNORXUHMOKRCDEOJAH00882232,1.0,1.0,Varón,61,Casado,Obra social (incluye PAMI),Primaria Completa,,,,0.0,0.0,,,,0.0,
2025.0,TQRMNORVXHKOKRCDEOJAH00860175,1.0,1.0,Mujer,71,Soltero,Mutual/Prepaga/Servicio de emergencia,Primaria Incompleta (incluye educación especial),Inactivo,,Ama de casa,0.0,0.0,,,650000.0,0.0,
2025.0,TQRMNORVXHKOKRCDEOJAH00860175,1.0,3.0,Mujer,14,Soltero,No paga ni le descuentan,Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPRPHJNKSCDEOHCH00875030,1.0,1.0,Varón,39,Soltero,No paga ni le descuentan,Secundaria Completa,Desocupado,Obrero o empleado,,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORXVHLOKUCDEFPCH00852489,1.0,2.0,Mujer,32,Casado,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Ama de casa,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORXVHLOKUCDEFPCH00852489,1.0,3.0,Mujer,12,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORXVHLOKUCDEFPCH00852489,1.0,4.0,Mujer,7,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNORXVHLOKUCDEFPCH00852489,1.0,5.0,Mujer,4,Soltero,Obra social (incluye PAMI),Sin instrucción,,,Menor de 6 años,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQVTHMMLMCDEFPCH00882348,1.0,2.0,Mujer,85,Casado,Obra social (incluye PAMI),Primaria Completa,Inactivo,,Ama de casa,0.0,0.0,,,350000.0,0.0,
2025.0,TQRMNOPYWHLMLLCDEOHCH00856164,1.0,2.0,Mujer,63,Casado,Obra social (incluye PAMI),Superior Universitaria Completa,Inactivo,,Jubilado/pensionado,0.0,0.0,,,1000000.0,0.0,
2025.0,TQRMNOPSVHKMLNCDEGNFJ00858963,1.0,3.0,Mujer,15,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSSYHLMLPCDEGNFJ00853319,1.0,3.0,Varón,48,Soltero,Obra social (incluye PAMI),Secundaria Completa,Inactivo,,Discapacitado,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQPPHKMLLCDEFPCH00858632,1.0,2.0,Mujer,44,Casado,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Cuenta propia,,0.0,0.0,,...un sólo empleo/ocupación/actividad?,100000.0,100000.0,No
2025.0,TQRMNOQPPHKMLLCDEFPCH00858632,1.0,3.0,Mujer,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOQPPHKMLLCDEFPCH00858632,1.0,4.0,Mujer,11,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOSSYHLMLPCDEGNFJ00853319,1.0,4.0,Varón,36,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,1077000.0,1077000.0,No
2025.0,TQRMNOSSYHLMLPCDEGNFJ00853319,1.0,1.0,Mujer,75,Viudo,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Inactivo,,Ama de casa,0.0,0.0,,,400000.0,0.0,
2025.0,TQRMNOTPXHJOKTCDEHGHJ00874517,1.0,2.0,Varón,25,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Desocupado,,,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOTPXHJOKTCDEHGHJ00874517,1.0,3.0,Varón,25,Soltero,Obra social (incluye PAMI),Superior Universitaria Completa,Desocupado,,,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOTPXHJOKTCDEHGHJ00874517,1.0,4.0,Varón,17,Soltero,Obra social (incluye PAMI),Secundaria Incompleta,Inactivo,,Estudiante,0.0,0.0,,,0.0,0.0,
2025.0,TQRMNOPVQHMMKUCDEHGHJ00882474,1.0,1.0,Mujer,56,Soltero,Obra social (incluye PAMI),Primaria Incompleta (incluye educación especial),Ocupado,Obrero o empleado,,0.0,0.0,No,...más de un empleo/ocupación/actividad?,480000.0,240000.0,No
2025.0,TQRMNOPVQHMMKUCDEHGHJ00882474,1.0,3.0,Varón,34,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,1500000.0,1000000.0,No
2025.0,TQRMNOPVQHMMKUCDEHGHJ00882474,1.0,4.0,Varón,26,Soltero,Obra social (incluye PAMI),Secundaria Completa,Ocupado,Obrero o empleado,,0.0,0.0,Sí,...un sólo empleo/ocupación/actividad?,1000000.0,1000000.0,No
